Indicator,periodval,data_source,country_code,Date,pop,dftype,Counts,Rate,tabtitlex
Deaths,14 days,JHU,AFG,2021-09-09,37466414,cross,64,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,AGO,2021-09-09,33642646,cross,131,0.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,AIA,2021-09-09,18403,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,ALB,2021-09-09,3088385,cross,45,1.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,AND,2021-09-09,85645,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,ARE,2021-09-09,9856612,cross,26,0.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,ARG,2021-09-09,45864941,cross,1982,4.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,ARM,2021-09-09,3011609,cross,183,6.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,ASM,2021-09-09,46366,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,ATG,2021-09-09,99175,cross,4,4,Deaths reported in the past 14 days
Deaths,14 days,JHU,AUS,2021-09-09,25809973,cross,85,0.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,AUT,2021-09-09,8884864,cross,50,0.6,Deaths reported in the past 14 days
Deaths,14 days,JHU,AZE,2021-09-09,10282283,cross,486,4.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,BDI,2021-09-09,12241065,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,BEL,2021-09-09,11778842,cross,93,0.8,Deaths reported in the past 14 days
Deaths,14 days,JHU,BEN,2021-09-09,13301694,cross,14,0.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,BES,2021-09-09,0,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,BFA,2021-09-09,21382659,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,BGD,2021-09-09,164098818,cross,1065,0.6,Deaths reported in the past 14 days
Deaths,14 days,JHU,BGR,2021-09-09,6919180,cross,740,10.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,BHR,2021-09-09,1526929,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,BHS,2021-09-09,352655,cross,110,31.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,BIH,2021-09-09,3824782,cross,206,5.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,BLM,2021-09-09,7116,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,BLR,2021-09-09,9441842,cross,159,1.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,BLZ,2021-09-09,405633,cross,17,4.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,BMU,2021-09-09,72084,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,BOL,2021-09-09,11758869,cross,170,1.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,BRA,2021-09-09,213445417,cross,7609,3.6,Deaths reported in the past 14 days
Deaths,14 days,JHU,BRB,2021-09-09,301865,cross,3,1,Deaths reported in the past 14 days
Deaths,14 days,JHU,BRN,2021-09-09,471103,cross,11,2.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,BTN,2021-09-09,857423,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,BWA,2021-09-09,2350667,cross,112,4.8,Deaths reported in the past 14 days
Deaths,14 days,JHU,CAF,2021-09-09,5357984,cross,1,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,CAN,2021-09-09,37943231,cross,261,0.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,CHE,2021-09-09,8453550,cross,82,1,Deaths reported in the past 14 days
Deaths,14 days,JHU,CHL,2021-09-09,18307925,cross,381,2.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,CHN,2021-09-09,1397897720,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,CIV,2021-09-09,28088455,cross,77,0.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,CMR,2021-09-09,28524175,cross,7,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,COD,2021-09-09,105044646,cross,11,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,COG,2021-09-09,5417414,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,COK,2021-09-09,8327,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,COL,2021-09-09,50355650,cross,913,1.8,Deaths reported in the past 14 days
Deaths,14 days,JHU,COM,2021-09-09,864335,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,CPV,2021-09-09,589451,cross,11,1.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,CRI,2021-09-09,5151140,cross,304,5.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,CUB,2021-09-09,11032343,cross,1154,10.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,CUW,2021-09-09,151885,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,CYM,2021-09-09,63131,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,CYP,2021-09-09,1281506,cross,35,2.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,CZE,2021-09-09,10702596,cross,20,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,DEU,2021-09-09,79903481,cross,451,0.6,Deaths reported in the past 14 days
Deaths,14 days,JHU,DJI,2021-09-09,938413,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,DMA,2021-09-09,74584,cross,5,6.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,DNK,2021-09-09,5894687,cross,31,0.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,DOM,2021-09-09,10597348,cross,7,0.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,DZA,2021-09-09,43576691,cross,398,0.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,ECU,2021-09-09,17093159,cross,225,1.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,EGY,2021-09-09,106437241,cross,135,0.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,ERI,2021-09-09,6147398,cross,3,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,ESP,2021-09-09,47260584,cross,1357,2.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,EST,2021-09-09,1220042,cross,21,1.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,ETH,2021-09-09,110871031,cross,251,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,FIN,2021-09-09,5587442,cross,24,0.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,FJI,2021-09-09,939535,cross,65,6.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,FLK,2021-09-09,3198,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,FRA,2021-09-09,68084217,cross,1562,2.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,FRO,2021-09-09,51943,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,FSM,2021-09-09,101675,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,GAB,2021-09-09,2284912,cross,4,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,GBR,2021-09-09,67081000,cross,1701,2.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,GEO,2021-09-09,4933674,cross,1007,20.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,GGY,2021-09-09,67334,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,GHA,2021-09-09,32372889,cross,93,0.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,GIB,2021-09-09,29516,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,GIN,2021-09-09,12877894,cross,37,0.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,GLP,2021-09-09,0,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,GMB,2021-09-09,2221301,cross,17,0.8,Deaths reported in the past 14 days
Deaths,14 days,JHU,GNB,2021-09-09,1976187,cross,9,0.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,GNQ,2021-09-09,857008,cross,6,0.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,GRC,2021-09-09,10569703,cross,573,5.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,GRD,2021-09-09,113570,cross,13,11.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,GRL,2021-09-09,57799,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,GTM,2021-09-09,17422821,cross,850,4.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,GUF,2021-09-09,0,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,GUM,2021-09-09,168801,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,GUY,2021-09-09,787971,cross,53,6.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,HKG,2021-09-09,7263234,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,HND,2021-09-09,9346277,cross,422,4.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,HRV,2021-09-09,4208973,cross,89,2.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,HTI,2021-09-09,11198240,cross,4,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,HUN,2021-09-09,9728337,cross,24,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,IDN,2021-09-09,275122131,cross,7934,2.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,IMN,2021-09-09,90895,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,IND,2021-09-09,1339330514,cross,5148,0.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,IRL,2021-09-09,5224884,cross,63,1.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,IRN,2021-09-09,85888910,cross,8219,9.6,Deaths reported in the past 14 days
Deaths,14 days,JHU,IRQ,2021-09-09,39650145,cross,853,2.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,ISL,2021-09-09,354234,cross,2,0.6,Deaths reported in the past 14 days
Deaths,14 days,JHU,ISR,2021-09-09,8787045,cross,376,4.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,ITA,2021-09-09,62390364,cross,809,1.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,JAM,2021-09-09,2816602,cross,232,8.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,JEY,2021-09-09,101476,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,JOR,2021-09-09,10909567,cross,151,1.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,JPN,2021-09-09,124687293,cross,829,0.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,KAZ,2021-09-09,19245793,cross,1768,9.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,KEN,2021-09-09,54685051,cross,229,0.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,KGZ,2021-09-09,6018789,cross,60,1,Deaths reported in the past 14 days
Deaths,14 days,JHU,KHM,2021-09-09,17304363,cross,166,1,Deaths reported in the past 14 days
Deaths,14 days,JHU,KIR,2021-09-09,113001,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,KNA,2021-09-09,54149,cross,2,3.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,KOR,2021-09-09,51715162,cross,83,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,KWT,2021-09-09,3032065,cross,14,0.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,LAO,2021-09-09,7574356,cross,4,0.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,LBN,2021-09-09,5261372,cross,126,2.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,LBR,2021-09-09,5214030,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,LBY,2021-09-09,7017224,cross,245,3.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,LCA,2021-09-09,166637,cross,27,16.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,LIE,2021-09-09,39425,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,LKA,2021-09-09,23044123,cross,2707,11.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,LSO,2021-09-09,2177740,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,LTU,2021-09-09,2711566,cross,128,4.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,LUX,2021-09-09,639589,cross,3,0.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,LVA,2021-09-09,1862687,cross,27,1.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,MAC,2021-09-09,630396,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,MAF,2021-09-09,0,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,MAR,2021-09-09,36561813,cross,1194,3.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,MCO,2021-09-09,31223,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,MDA,2021-09-09,3323875,cross,94,2.8,Deaths reported in the past 14 days
Deaths,14 days,JHU,MDG,2021-09-09,27534354,cross,2,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,MDV,2021-09-09,390669,cross,2,0.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,MEX,2021-09-09,130207371,cross,9863,7.6,Deaths reported in the past 14 days
Deaths,14 days,JHU,MHL,2021-09-09,78831,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,MKD,2021-09-09,2128262,cross,402,18.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,MLI,2021-09-09,20137527,cross,5,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,MLT,2021-09-09,460891,cross,8,1.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,MMR,2021-09-09,57069099,cross,1415,2.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,MNE,2021-09-09,607414,cross,81,13.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,MNG,2021-09-09,3198913,cross,73,2.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,MNP,2021-09-09,51659,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,MOZ,2021-09-09,30888034,cross,66,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,MRT,2021-09-09,4079284,cross,50,1.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,MSR,2021-09-09,5387,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,MTQ,2021-09-09,0,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,MUS,2021-09-09,1386129,cross,10,0.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,MWI,2021-09-09,20308502,cross,100,0.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,MYS,2021-09-09,33519406,cross,4275,12.8,Deaths reported in the past 14 days
Deaths,14 days,JHU,MYT,2021-09-09,0,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,NAM,2021-09-09,2678191,cross,61,2.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,NCL,2021-09-09,293608,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,NER,2021-09-09,23605767,cross,1,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,NGA,2021-09-09,219463862,cross,287,0.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,NIC,2021-09-09,6243931,cross,2,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,NIU,2021-09-09,2000,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,NLD,2021-09-09,17337403,cross,118,0.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,NOR,2021-09-09,5509591,cross,13,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,NPL,2021-09-09,30424878,cross,265,0.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,NRU,2021-09-09,9770,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,NZL,2021-09-09,4991442,cross,1,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,OMN,2021-09-09,3694755,cross,35,0.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,OTH,2021-09-09,0,cross,0,,Deaths reported in the past 14 days
Deaths,14 days,JHU,PAK,2021-09-09,238181034,cross,1165,0.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,PAN,2021-09-09,3928646,cross,81,2.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,PCN,2021-09-09,50,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,PER,2021-09-09,32201224,cross,557,1.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,PHL,2021-09-09,110818325,cross,2005,1.8,Deaths reported in the past 14 days
Deaths,14 days,JHU,PLW,2021-09-09,21613,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,PNG,2021-09-09,7399757,cross,2,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,POL,2021-09-09,38185913,cross,77,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,PRI,2021-09-09,3142779,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,PRK,2021-09-09,25831360,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,PRT,2021-09-09,10263850,cross,147,1.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,PRY,2021-09-09,7272639,cross,375,5.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,PSE,2021-09-09,4906308,cross,123,2.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,PYF,2021-09-09,297154,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,QAT,2021-09-09,2479995,cross,3,0.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,REU,2021-09-09,0,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,ROU,2021-09-09,21230362,cross,400,1.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,RUS,2021-09-09,142320790,cross,10872,7.6,Deaths reported in the past 14 days
Deaths,14 days,JHU,RWA,2021-09-09,12943132,cross,97,0.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,SAU,2021-09-09,34783757,cross,123,0.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,SDN,2021-09-09,46751152,cross,6,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,SEN,2021-09-09,16082442,cross,108,0.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,SGP,2021-09-09,5866139,cross,5,0.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,SHN,2021-09-09,7915,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,SLB,2021-09-09,690598,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,SLE,2021-09-09,6807277,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,SLV,2021-09-09,6528135,cross,123,1.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,SMR,2021-09-09,34467,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,SOM,2021-09-09,12094640,cross,79,0.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,SPM,2021-09-09,5321,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,SRB,2021-09-09,6974289,cross,228,3.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,SSD,2021-09-09,10984074,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,STP,2021-09-09,213948,cross,2,0.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,SUR,2021-09-09,614749,cross,45,7.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,SVK,2021-09-09,5436066,cross,9,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,SVN,2021-09-09,2102106,cross,18,0.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,SWE,2021-09-09,10261767,cross,20,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,SWZ,2021-09-09,1113276,cross,109,9.8,Deaths reported in the past 14 days
Deaths,14 days,JHU,SXM,2021-09-09,44564,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,SYC,2021-09-09,96387,cross,4,4.1,Deaths reported in the past 14 days
Deaths,14 days,JHU,SYR,2021-09-09,20384316,cross,71,0.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,TCA,2021-09-09,57196,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,TCD,2021-09-09,17414108,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,TGO,2021-09-09,8283189,cross,28,0.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,THA,2021-09-09,69480520,cross,3417,4.9,Deaths reported in the past 14 days
Deaths,14 days,JHU,TJK,2021-09-09,8990874,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,TKL,2021-09-09,1647,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,TKM,2021-09-09,5579889,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,TLS,2021-09-09,1413958,cross,32,2.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,TON,2021-09-09,105780,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,TTO,2021-09-09,1221047,cross,92,7.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,TUN,2021-09-09,11811335,cross,1109,9.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,TUR,2021-09-09,82482383,cross,3701,4.5,Deaths reported in the past 14 days
Deaths,14 days,JHU,TUV,2021-09-09,11448,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,TWN,2021-09-09,23572052,cross,6,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,TZA,2021-09-09,62092761,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,UGA,2021-09-09,44712143,cross,101,0.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,UKR,2021-09-09,43745640,cross,870,2,Deaths reported in the past 14 days
Deaths,14 days,JHU,URY,2021-09-09,3398239,cross,12,0.4,Deaths reported in the past 14 days
Deaths,14 days,JHU,USA,2021-09-09,334998398,cross,20813,6.2,Deaths reported in the past 14 days
Deaths,14 days,JHU,UZB,2021-09-09,30842796,cross,87,0.3,Deaths reported in the past 14 days
Deaths,14 days,JHU,VAT,2021-09-09,1000,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,VCT,2021-09-09,101145,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,VEN,2021-09-09,29069153,cross,212,0.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,VGB,2021-09-09,37891,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,VIR,2021-09-09,0,cross,0,0,Deaths reported in the past 14 days
Deaths,14 days,JHU,VNM,2021-09-09,102789598,cross,4803,4.7,Deaths reported in the past 14 days
Deaths,14 days,JHU,VUT,2021-09-09,303009,cross,0,0,Deaths reported in the past 14 days
